"state","s_fips","county","c_fips","prop_dem","prop_rep","prop_lib","prop_green","prop_other","ttl_votes"
"KENTUCKY",21,"BRACKEN",23,0.188501413760603,0.800659754948162,0.00636192271442036,0,0.00447690857681433,4244
"KENTUCKY",21,"WAYNE",231,0.183982683982684,0.804112554112554,0.00746753246753247,0,0.00443722943722944,9240
"KENTUCKY",21,"WEBSTER",233,0.235686863628776,0.752128192288433,0.00901352028042063,0,0.00317142380237022,5991
"KENTUCKY",21,"WHITLEY",235,0.166286570665277,0.818857105623249,0.01153319867075,0,0.00332312504072457,15347
"KENTUCKY",21,"WOLFE",237,0.28163813360188,0.70392749244713,0.00704934541792548,0,0.00738502853306479,2979
"KENTUCKY",21,"WOODFORD",239,0.429294589441851,0.54973374531589,0.0155808296627441,0,0.00539083557951483,15211
"KENTUCKY",21,"BREATHITT",25,0.229818053347465,0.753400459282812,0.00918565624447977,0,0.00759583112524289,5661
"KENTUCKY",21,"BRECKINRIDGE",27,0.230459939197803,0.755222124154163,0.0101010101010101,0,0.00421692654702363,10197
"KENTUCKY",21,"BULLITT",29,0.25142979696883,0.731770088647412,0.0134162615575255,0,0.00338385282623201,41964
"KENTUCKY",21,"ALLEN",3,0.175371141728079,0.810210402648724,0.0105735341236783,0,0.00384492149951938,9363
"KENTUCKY",21,"BUTLER",31,0.17624959163672,0.810192747468148,0.0102907546553414,0,0.00326690623979092,6122
"KENTUCKY",21,"CALDWELL",33,0.222930927193528,0.763223397635345,0.00902302426882389,0,0.00482265090230243,6428
"KENTUCKY",21,"CALLOWAY",35,0.332167631714728,0.650748151120793,0.0130138164306599,0,0.00407040073381872,17443
"KENTUCKY",21,"CAMPBELL",37,0.396719431531956,0.5832531280077,0.0156246800319456,0,0.00440276042839883,48833
"KENTUCKY",21,"CARLISLE",39,0.175511751326763,0.818423047763457,0.00568612585291888,0,0.000379075056861259,2638
"KENTUCKY",21,"CARROLL",41,0.269891172914148,0.714389359129383,0.0106408706166868,0,0.00507859733978235,4135
"KENTUCKY",21,"CARTER",43,0.228053517479499,0.757444971946483,0.0092360811394044,0,0.00526542943461372,11585
"KENTUCKY",21,"CASEY",45,0.128015618463255,0.861665039743411,0.00739087993306373,0,0.00292846186027053,7171
"KENTUCKY",21,"CHRISTIAN",47,0.347651175459917,0.631940661274777,0.0145832460294179,0,0.0058249172358882,23863
"KENTUCKY",21,"CLARK",49,0.331200353045013,0.651533539276258,0.0124669020300088,0,0.00479920564872021,18128
"KENTUCKY",21,"ANDERSON",5,0.252794561933535,0.729380664652568,0.013821752265861,0,0.00400302114803625,13240
"KENTUCKY",21,"CLAY",51,0.109486166007905,0.879710144927536,0.00527009222661397,0,0.00553359683794466,7590
"KENTUCKY",21,"CLINTON",53,0.122262773722628,0.867802108678021,0.00608272506082725,0,0.00385239253852393,4932
"KENTUCKY",21,"CRITTENDEN",55,0.172324375294672,0.813531353135314,0.0110796793965111,0,0.00306459217350306,4242
"KENTUCKY",21,"CUMBERLAND",57,0.153520701118163,0.836808703535811,0.00634632819582956,0,0.00332426715019643,3309
"KENTUCKY",21,"DAVIESS",59,0.350995125913891,0.630036555645816,0.0136068237205524,0,0.00536149471974005,49240
"KENTUCKY",21,"EDMONSON",61,0.200130484423422,0.787473495351492,0.00978633175664655,0,0.00260968846843908,6131
"KENTUCKY",21,"ELLIOTT",63,0.237729549248748,0.74991652754591,0.00601001669449082,0,0.00634390651085142,2995
"KENTUCKY",21,"ESTILL",65,0.207249923524013,0.780055062710309,0.00978892627714898,0,0.0029060874885286,6538
"KENTUCKY",21,"FAYETTE",67,0.593237436461772,0.385454331080019,0.0156028926269454,0,0.00570533983126343,152664
"KENTUCKY",21,"FLEMING",69,0.208604585338239,0.783187093121993,0.00523634305123125,0,0.00297197848853665,7066
"KENTUCKY",21,"BALLARD",7,0.195266272189349,0.794319526627219,0.00757396449704142,0,0.00284023668639053,4225
"KENTUCKY",21,"FLOYD",71,0.237538988441074,0.749189652009051,0.0067885756222861,0,0.00648278392758853,16351
"KENTUCKY",21,"FRANKLIN",73,0.485436893203884,0.495030507694079,0.0140066771556852,0,0.00552592194635251,26059
"KENTUCKY",21,"FULTON",75,0.326724494010739,0.662949194547708,0.00743494423791822,0,0.00289136720363486,2421
"KENTUCKY",21,"GALLATIN",77,0.213561964146532,0.767731878409977,0.0150688490517017,0,0.00363730839179008,3849
"KENTUCKY",21,"GARRARD",79,0.210272319889693,0.776054234172125,0.00988165000574515,0,0.00379179593243709,8703
"KENTUCKY",21,"GRANT",81,0.198541329011345,0.785611381235368,0.0125157572483342,0,0.00333153250495228,11106
"KENTUCKY",21,"GRAVES",83,0.209131507815254,0.77600188036197,0.0109883652603126,0,0.00387824656246327,17018
"KENTUCKY",21,"GRAYSON",85,0.200283735291663,0.788867562380038,0.00709338229157974,0,0.00375532003671868,11983
"KENTUCKY",21,"GREEN",87,0.158293186510668,0.832415691672402,0.00498967653131452,0,0.00430144528561597,5812
"KENTUCKY",21,"GREENUP",89,0.268100792253521,0.71875,0.0097931338028169,0,0.00335607394366197,18176
"KENTUCKY",21,"BARREN",9,0.255646970830217,0.730690600847669,0.0100224382946896,0,0.00363999002742458,20055
"KENTUCKY",21,"HANCOCK",91,0.294528013952474,0.685633311532592,0.0146064966208851,0,0.0052321778940484,4587
"KENTUCKY",21,"HARDIN",93,0.369853497067898,0.609550274820702,0.015385872785599,0,0.00521035532580045,48941
"KENTUCKY",21,"HARLAN",95,0.136177194421657,0.853796372254125,0.007383100902379,0,0.00264333242183939,10971
"KENTUCKY",21,"HARRISON",97,0.271094544222298,0.71546368462668,0.00960126510787304,0,0.00384050604314922,8853
"KENTUCKY",21,"HART",99,0.227984227506273,0.758155096188314,0.0090811327518222,0,0.00477954355359063,8369
"LOUISIANA",22,"ACADIA",1,0.191486367634125,0.794934036939314,0.00847845206684257,0,0.00510114335971856,28425
"LOUISIANA",22,"ST. MARY",101,0.347407918571552,0.638790649529889,0.00746139912015872,0,0.00634003277840076,23186
"LOUISIANA",22,"ST. TAMMANY",103,0.269402612233245,0.711341089144244,0.0133323817000928,0,0.0059239169224181,140110
"LOUISIANA",22,"TANGIPAHOA",105,0.327552418445743,0.655659804720695,0.0102148766063717,0,0.00657290022718995,57661
"LOUISIANA",22,"TENSAS",107,0.5203602192639,0.468676585747847,0.0043069694596711,0,0.00665622552858262,2554
"LOUISIANA",22,"TERREBONNE",109,0.242171280276817,0.742625432525952,0.00938581314878893,0,0.00581747404844291,46240
"LOUISIANA",22,"BEAUREGARD",11,0.155407470807605,0.829919911964297,0.0105153756801369,0,0.00415724154796112,16357
"LOUISIANA",22,"UNION",111,0.236943130077672,0.750557985894117,0.00678510847245782,0,0.00571377555575395,11201
"LOUISIANA",22,"VERMILION",113,0.183318694188259,0.802591128678085,0.00834431269213878,0,0.00574586444151662,27324
"LOUISIANA",22,"VERNON",115,0.167824878387769,0.816944637479731,0.0108871901783646,0,0.00434329395413482,17268
"LOUISIANA",22,"WASHINGTON",117,0.305949879567468,0.681955619330703,0.00614974632296418,0,0.00594475477886537,19513
"LOUISIANA",22,"WEBSTER",119,0.338823012736056,0.649429073342117,0.00653271848924023,0,0.00521519543258674,18216
"LOUISIANA",22,"WEST BATON ROUGE",121,0.439809888628786,0.545080513584451,0.00865432361495354,0,0.00645527417180961,14097
"LOUISIANA",22,"WEST CARROLL",123,0.140538400633412,0.854513064133017,0.00237529691211401,0,0.00257323832145685,5052
"LOUISIANA",22,"WEST FELICIANA",125,0.366624122527122,0.616305041480536,0.0105296745373325,0,0.00654116145500957,6268
"LOUISIANA",22,"WINN",127,0.247871485943775,0.742008032128514,0.00578313253012048,0,0.00433734939759036,6225
"LOUISIANA",22,"BIENVILLE",13,0.435035460992908,0.551914893617021,0.00695035460992908,0,0.00609929078014184,7050
"LOUISIANA",22,"BOSSIER",15,0.286561156344342,0.69662427957186,0.0115634434178026,0,0.00525112066599579,54655
"LOUISIANA",22,"CADDO",17,0.525297392100046,0.457726475522343,0.00973196583803569,0,0.00724416653957603,104912
"LOUISIANA",22,"CALCASIEU",19,0.314312328369403,0.666150514740573,0.0131013875615451,0,0.00643576932847828,82663
"LOUISIANA",22,"CALDWELL",21,0.156446871062579,0.834943301133977,0.00440991180176396,0,0.00419991600167997,4762
"LOUISIANA",22,"CAMERON",23,0.0802178757118099,0.908888338697697,0.00569447883139391,0,0.00519930675909879,4039
"LOUISIANA",22,"CATAHOULA",25,0.261218608480856,0.728900782214903,0.00535199670646357,0,0.00452861259777686,4858
"LOUISIANA",22,"CLAIBORNE",27,0.415045592705167,0.572948328267477,0.00440729483282675,0,0.00759878419452888,6580
"LOUISIANA",22,"CONCORDIA",29,0.359877661984594,0.628681468056185,0.00724966017217943,0,0.00419120978704123,8828
"LOUISIANA",22,"ALLEN",3,0.214882772680938,0.772069317023446,0.00744138634046891,0,0.00560652395514781,9810
"LOUISIANA",22,"DE SOTO",31,0.370317589576547,0.618349619978285,0.00536102062975027,0,0.00597176981541802,14736
"LOUISIANA",22,"EAST BATON ROUGE",33,0.555172877578273,0.424724519891249,0.0117205137812107,0,0.00838208874926747,208182
"LOUISIANA",22,"EAST CARROLL",35,0.625823451910408,0.355731225296443,0.00658761528326746,0,0.0118577075098814,3036
"LOUISIANA",22,"EAST FELICIANA",37,0.407269959082691,0.577029213055476,0.00846893139214007,0,0.00723189646969264,10509
"LOUISIANA",22,"EVANGELINE",39,0.269789774201921,0.717168440176486,0.00622891253568648,0,0.00681287308590709,15412
"LOUISIANA",22,"FRANKLIN",41,0.273456790123457,0.717078189300412,0.00462962962962963,0,0.00483539094650206,9720
"LOUISIANA",22,"GRANT",43,0.123189948892675,0.864246166950596,0.0084114139693356,0,0.00415247018739353,9392
"LOUISIANA",22,"IBERIA",45,0.337083116803717,0.649619417357014,0.00773392840766668,0,0.00556353743160212,32713
"LOUISIANA",22,"IBERVILLE",47,0.509240983312399,0.47209761349363,0.00843351875112148,0,0.0102278844428495,16719
"LOUISIANA",22,"JACKSON",49,0.280791404612159,0.706761006289308,0.00668238993710692,0,0.00576519916142558,7632
"LOUISIANA",22,"ASCENSION",5,0.327300441235459,0.652819895707982,0.0130926594464501,0,0.0067870036101083,62325
"LOUISIANA",22,"JEFFERSON",51,0.436048582327224,0.546881532831268,0.00998797313828826,0,0.00708191170322041,193733
"LOUISIANA",22,"JEFFERSON DAVIS",53,0.216157940839566,0.76969206926757,0.00882689845697729,0,0.00532309143588707,14841
"LOUISIANA",22,"LAFAYETTE",55,0.346530330681709,0.63323757214834,0.0132028186970075,0,0.00702927847294383,114521
"LOUISIANA",22,"LAFOURCHE",57,0.191063717282101,0.793689962104521,0.00934167621397726,0,0.00590464439940072,45388
"LOUISIANA",22,"LA SALLE",59,0.0901511940087608,0.901229334463756,0.00551080966511234,0,0.00310866186237106,7077
"LOUISIANA",22,"LINCOLN",61,0.392166018158236,0.586822308690013,0.0143190661478599,0,0.00669260700389105,19275
"LOUISIANA",22,"LIVINGSTON",63,0.14179058715315,0.841284684960908,0.0125249118503756,0,0.00439981603556646,65230
"LOUISIANA",22,"MADISON",65,0.56830835117773,0.413276231263383,0.00492505353319058,0,0.0134903640256959,4670
"LOUISIANA",22,"MOREHOUSE",67,0.427337134957664,0.562467599792639,0.00483843096595818,0,0.00535683428373942,11574
"LOUISIANA",22,"NATCHITOCHES",69,0.416576054125891,0.56530143771898,0.0103902380089404,0,0.00773227014618823,16554
"LOUISIANA",22,"ASSUMPTION",7,0.341165999109924,0.647174009790832,0.00605251446372942,0,0.00560747663551402,11235
"LOUISIANA",22,"ORLEANS",71,0.83148594919553,0.149950230290351,0.00901478469679843,0,0.00954903581731986,177819
"LOUISIANA",22,"OUACHITA",73,0.374649394211029,0.610921551051094,0.00902177370384293,0,0.00540728103403406,69166
"LOUISIANA",22,"PLAQUEMINES",75,0.30996913019793,0.672961685128019,0.00935173415652805,0,0.00771745051752315,11014
"LOUISIANA",22,"POINTE COUPEE",77,0.37854660092151,0.606499070406596,0.00759841564950287,0,0.00735591302239108,12371
"LOUISIANA",22,"RAPIDES",79,0.330841756561624,0.651439734986834,0.0117727002463263,0,0.00594580820521532,58865
"LOUISIANA",22,"RED RIVER",81,0.397870280735721,0.583978702807357,0.00750242013552759,0,0.010648596321394,4132
"LOUISIANA",22,"RICHLAND",83,0.324446680080483,0.664688128772636,0.00533199195171026,0,0.00553319919517103,9940
"LOUISIANA",22,"SABINE",85,0.163363533408834,0.828237070592676,0.0046243865609664,0,0.00377500943752359,10596
"LOUISIANA",22,"ST. BERNARD",87,0.348498583569405,0.633371104815864,0.0106515580736544,0,0.00747875354107649,17650
"LOUISIANA",22,"ST. CHARLES",89,0.34365466213136,0.639373005575622,0.0103096398639408,0,0.00666269242907739,28517
"LOUISIANA",22,"AVOYELLES",9,0.28793661808929,0.69558177191765,0.00931066389081656,0,0.00717094610224381,17292
"LOUISIANA",22,"ST. HELENA",91,0.543358233192595,0.440727508931471,0.00698278661903215,0,0.00893147125690159,6158
"LOUISIANA",22,"ST. JAMES",93,0.517077045274027,0.472915011914218,0.00373312152501986,0,0.0062748212867355,12590
"LOUISIANA",22,"ST. JOHN THE BAPTIST",95,0.633725270623367,0.351717058603957,0.00550578574094812,0,0.00905188503172826,21432
"LOUISIANA",22,"ST. LANDRY",97,0.422121786460611,0.563031540069009,0.00731399134956505,0,0.0075326821208145,41154
"LOUISIANA",22,"ST. MARTIN",99,0.312116280789999,0.673237665507804,0.00758192173977365,0,0.00706413196242326,27038
"MAINE",23,"ANDROSCOGGIN",1,0.46523811930392,0.493050993076262,0.0186149155169219,0.0101581846667004,0.0129377874361955,59361
"MAINE",23,"KENNEBEC",11,0.480644494939062,0.47815189699098,0.0193623906906287,0.0100530193486194,0.0117881980307099,72615
"MAINE",23,"KNOX",13,0.580439459127228,0.383451137062077,0.0136370620774431,0.00952673632452366,0.0129456054087277,26032
"MAINE",23,"LINCOLN",15,0.531667854298529,0.42989478978916,0.0176048958376996,0.00834136731357673,0.0124910927610345,23857
"MAINE",23,"OXFORD",17,0.436409346347235,0.523454599230997,0.0192250813368826,0.0102632357290742,0.0106477373558119,33810
"MAINE",23,"PENOBSCOT",19,0.437846121695517,0.520416100681504,0.0215248511023649,0.00866102422996993,0.0115519022906435,86133
"MAINE",23,"PISCATAQUIS",21,0.351840736294518,0.614545818327331,0.0173069227691076,0.00600240096038415,0.0103041216486595,9996
"MAINE",23,"SAGADAHOC",23,0.557166392092257,0.401771004942339,0.0194810543657331,0.0102553542009885,0.011326194398682,24280
"MAINE",23,"SOMERSET",25,0.365909661679762,0.597137014314928,0.0167186883363829,0.00825171312739928,0.0119829225415276,27873
"MAINE",23,"WALDO",27,0.502523813400635,0.455751852153383,0.0163640804363755,0.0141252137100057,0.0112350402996011,24566
"MAINE",23,"WASHINGTON",29,0.384803642572567,0.580193511667615,0.0132043255549232,0.00813887307911212,0.0136596471257826,17570
"MAINE",23,"AROOSTOOK",3,0.385418392709196,0.582159624413146,0.0116266224799779,0.00643468655067661,0.0143606738470036,36210
"MAINE",23,"YORK",31,0.543253308099693,0.41831626501427,0.0167045680010989,0.00960760672150913,0.0121182521634285,131042
"MAINE",23,"CUMBERLAND",5,0.657222046408118,0.304133446308074,0.0150933572894229,0.0109946200884061,0.0125565299059792,195914
"MAINE",23,"FRANKLIN",7,0.458491959770441,0.497414625831013,0.0200579578385136,0.0103983180862549,0.0136371384737769,17599
"MAINE",23,"HANCOCK",9,0.542914003812087,0.419946182307434,0.0153884964682139,0.0106514183204395,0.0110998990918264,35676
"MARYLAND",24,"ALLEGANY",1,0.29888058483731,0.681635716849972,0.0100518912568128,0.00391632126888809,0.0055154857870174,30641
"MARYLAND",24,"CAROLINE",11,0.322590857287578,0.651070026592377,0.0144991769026212,0.00569836646827909,0.00614157274914524,15794
"MARYLAND",24,"CARROLL",13,0.363371774298045,0.600217289463455,0.0202139005452171,0.00535249733371874,0.0108445383595642,100327
"MARYLAND",24,"CECIL",15,0.354157009818381,0.620264632758839,0.0148750579410897,0.00482491256162825,0.00587838692006237,47462
"MARYLAND",24,"CHARLES",17,0.694663567900959,0.285805269391495,0.00859237077923529,0.00455876108963329,0.00638003083867796,89498
"MARYLAND",24,"DORCHESTER",19,0.429179445452838,0.548538524128435,0.0108906553170182,0.00607122738937222,0.00532014771233648,15977
"MARYLAND",24,"FREDERICK",21,0.533427188133091,0.437331318888851,0.0156714624180201,0.00471105311952752,0.00885897744051094,145615
"MARYLAND",24,"GARRETT",23,0.210172314393697,0.768816859906476,0.013580167830376,0.00409967330728333,0.0033309845621677,15611
"MARYLAND",24,"HARFORD",25,0.425782462580811,0.546137961750773,0.0166884860918035,0.00389375514556031,0.00749733443105287,148186
"MARYLAND",24,"HOWARD",27,0.707044607837782,0.26433667282123,0.0134981590936404,0.00428816466552316,0.0108323955818247,183062
"MARYLAND",24,"KENT",29,0.493700203816935,0.481285899573837,0.0108393551973319,0.00629979618306467,0.00787474522883083,10794
"MARYLAND",24,"ANNE ARUNDEL",3,0.55818317469648,0.412835858496142,0.0150250147763204,0.00402755662641263,0.00992839540464509,309617
"MARYLAND",24,"MONTGOMERY",31,0.786088061108061,0.189645578490022,0.00795701301937449,0.00579117665243385,0.0105181707301079,533743
"MARYLAND",24,"PRINCE GEORGE'S",33,0.892558637652846,0.0873003730684587,0.00426027703569453,0.00788268938814419,0.00799802285485636,424855
"MARYLAND",24,"QUEEN ANNE'S",35,0.353549026081215,0.618719049191152,0.0135688345988775,0.00541432816110928,0.00874876196764609,30290
"MARYLAND",24,"ST MARY'S",37,0.415665139674841,0.553777059193389,0.0199766460073655,0.00359292194377077,0.00698823318063415,55665
"MARYLAND",24,"SOMERSET",39,0.417956046122006,0.56558588745442,0.00808120626786242,0.00374494924608259,0.00463191090962846,10147
"MARYLAND",24,"TALBOT",41,0.490445577477278,0.485302593659942,0.0121480824650853,0.00367989359343826,0.00842385280425626,22555
"MARYLAND",24,"WASHINGTON",43,0.384248808628041,0.593458150754659,0.0123342038094395,0.00455893418315407,0.00539990262470677,67779
"MARYLAND",24,"WICOMICO",45,0.477194045352259,0.496451445386879,0.0116409901332872,0.00631815821360568,0.00839536091396919,46216
"MARYLAND",24,"WORCESTER",47,0.396327032911552,0.586002335047805,0.0106023792243855,0.00252437600580606,0.00454387681045092,31691
"MARYLAND",24,"BALTIMORE",5,0.622774334107757,0.352351710641744,0.0118742348143792,0.00438626088130103,0.00861345955481862,414932
"MARYLAND",24,"BALTIMORE CITY",510,0.872817009951108,0.106855441525135,0.00741595461991653,0.00563460947271341,0.00727698443112764,237461
"MARYLAND",24,"CALVERT",9,0.459898601185022,0.516075173579297,0.0149247653370798,0.00258587339400973,0.00651558650459145,49113
"MASSACHUSETTS",25,"BARNSTABLE",1,0.607173029199007,0.36506019325202,0.0122498547969798,0.0042108875864618,0.0113060351655314,151512
"MASSACHUSETTS",25,"FRANKLIN",11,0.698323372787945,0.260470199753506,0.0160919005650769,0.00883659279585145,0.0162779340976211,43003
"MASSACHUSETTS",25,"HAMPDEN",13,0.570434751101711,0.395474494209508,0.0134560425375804,0.00528096452333181,0.0153537476278686,220793
"MASSACHUSETTS",25,"HAMPSHIRE",15,0.717316487796042,0.252241543268578,0.0122945252003804,0.00869447085993751,0.00945297287506226,88332
"MASSACHUSETTS",25,"MIDDLESEX",17,0.709953562846596,0.261064914240229,0.012249423992951,0.00515789437359305,0.011574204546631,869347
"MASSACHUSETTS",25,"NANTUCKET",19,0.714227309893704,0.260834014717907,0.0110384300899428,0.00558735350231671,0.00831289179612974,7338
"MASSACHUSETTS",25,"NORFOLK",21,0.664924752215102,0.304820431975321,0.0126288797738431,0.00426477099663781,0.0133611650390958,411042
"MASSACHUSETTS",25,"PLYMOUTH",23,0.571395662618883,0.398943627209004,0.0141836969756804,0.00435712640273801,0.0111198867936947,303870
"MASSACHUSETTS",25,"SUFFOLK",25,0.802164630530186,0.173802040090144,0.00877416676550824,0.0050260941762543,0.0102330684379077,337240
"MASSACHUSETTS",25,"WORCESTER",27,0.571995833726125,0.394745252586102,0.0163937818592342,0.00583094401052145,0.0110341878180175,434921
"MASSACHUSETTS",25,"BERKSHIRE",3,0.720416324142063,0.251689401011551,0.0129160803109891,0.00647893996182302,0.00849925457357428,71771
"MASSACHUSETTS",25,"BRISTOL",5,0.545119489344763,0.42603886780114,0.0130329395373964,0.00507172203977765,0.0107369812769224,281364
"MASSACHUSETTS",25,"DUKES",7,0.770139050726326,0.204381263108832,0.0107201118620368,0.00636992154121028,0.00838965276159403,12873
"MASSACHUSETTS",25,"ESSEX",9,0.6292949347502,0.34111479301647,0.0126142548616459,0.0044724551871295,0.0125035621845553,424599
"MICHIGAN",26,"ALCONA",1,0.303227633069083,0.686296715741789,0.00707814269535674,0.00155719139297848,0.00184031710079275,7064
"MICHIGAN",26,"MANISTEE",101,0.416717843739338,0.567792562265438,0.0105083589218697,0.00232002729443876,0.00266120777891505,14655
"MICHIGAN",26,"MARQUETTE",103,0.546286904062784,0.434733863648497,0.0136404890288826,0.003496876835193,0.00184186642464364,37462
"MICHIGAN",26,"MASON",105,0.394227425524516,0.591572968586994,0.00828793323287354,0.0033035817781384,0.00260809087747769,17254
"MICHIGAN",26,"MECOSTA",107,0.350372939332035,0.630291225236353,0.0143949831345907,0.00242291795334695,0.00251793434367428,21049
"MICHIGAN",26,"MENOMINEE",109,0.342349488379472,0.643848655508844,0.00991512651701436,0.00190370429126676,0.00198302530340287,12607
"MICHIGAN",26,"ARENAC",11,0.314120711131242,0.671271656664024,0.0109840335182878,0.00135884950741705,0.00226474917902842,8831
"MICHIGAN",26,"MIDLAND",111,0.417474739243807,0.563783409387223,0.0142804758800522,0.00236310299869622,0.00209827249022164,49088
"MICHIGAN",26,"MISSAUKEE",113,0.224671616219303,0.759337521416333,0.0126784694460308,0.0018275271273558,0.00148486579097658,8755
"MICHIGAN",26,"MONROE",115,0.378379308762106,0.604833157387433,0.0124615596456603,0.0022146233992748,0.00211135080552623,87148
"MICHIGAN",26,"MONTCALM",117,0.302274143302181,0.679595015576324,0.0133333333333333,0.00174454828660436,0.00305295950155763,32100
"MICHIGAN",26,"MONTMORENCY",119,0.277863116572794,0.71189622802526,0.00187745349035672,0.00187745349035672,0.00648574842123229,5859
"MICHIGAN",26,"MUSKEGON",121,0.493736748734369,0.488219895287958,0.0131863614728917,0.00290986975898923,0.00194712474579205,92444
"MICHIGAN",26,"NEWAYGO",123,0.289864143440963,0.694267515923567,0.0121865910680755,0.00206177975774088,0.00161996980965355,27161
"MICHIGAN",26,"OAKLAND",125,0.56357167057614,0.423146072374801,0.0094528338380816,0.00226649929707367,0.00156292391390418,770351
"MICHIGAN",26,"OCEANA",127,0.351585834162992,0.632342483288295,0.0118048641729484,0.00177784098990186,0.00248897738586261,14062
"MICHIGAN",26,"OGEMAW",129,0.291845133114974,0.693121693121693,0.0112538842697573,0.00218358948517679,0.00159570000839842,11907
"MICHIGAN",26,"BARAGA",13,0.366022783556216,0.622090143635463,0.00767706785537395,0.00247647350173353,0.00173353145121347,4038
"MICHIGAN",26,"ONTONAGON",131,0.365667718191377,0.6198738170347,0.00788643533123028,0.00341745531019979,0.00315457413249211,3804
"MICHIGAN",26,"OSCEOLA",133,0.260686187038689,0.72414632168059,0.0109497931705734,0.00227106821315597,0.00194662989699083,12329
"MICHIGAN",26,"OSCODA",135,0.275338530980714,0.711120229790726,0.00800164136233074,0.00225687320475995,0.00328272466146902,4874
"MICHIGAN",26,"OTSEGO",137,0.321406789997967,0.662668564071288,0.0119943077861354,0.00176187571999729,0.00216846242461205,14757
"MICHIGAN",26,"OTTAWA",139,0.383521127595384,0.598134109404729,0.0137215270903843,0.00217529176767647,0.00244794414182665,168713
"MICHIGAN",26,"PRESQUE ISLE",141,0.348873441994247,0.640220517737296,0.00838926174496644,0.000599232981783317,0.00191754554170662,8344
"MICHIGAN",26,"ROSCOMMON",143,0.34398721534159,0.643893993874018,0.00805699826874417,0.00166466906379012,0.00239712345185777,15018
"MICHIGAN",26,"SAGINAW",145,0.494325053943434,0.491393240379684,0.00974368402209987,0.00223514499414605,0.00230287666063532,103349
"MICHIGAN",26,"ST. CLAIR",147,0.340665189433438,0.64286800486618,0.0120459680222454,0.00231360792492179,0.00210722975321515,92064
"MICHIGAN",26,"ST. JOSEPH",149,0.331543528064147,0.648876002290951,0.0148911798396334,0.00225515463917526,0.00243413516609393,27936
"MICHIGAN",26,"BARRY",15,0.328561481687787,0.653697256649492,0.0133407603397855,0.00231165575825094,0.00208884556468458,35905
"MICHIGAN",26,"SANILAC",151,0.265793459859218,0.721464848970863,0.0094894413258487,0.00178205470907957,0.00147019513499064,22446
"MICHIGAN",26,"SCHOOLCRAFT",153,0.334878819810327,0.651211801896733,0.00842992623814542,0.00252897787144362,0.0029504741833509,4745
"MICHIGAN",26,"SHIAWASSEE",155,0.391265551703039,0.590174383030798,0.0133591678564144,0.00249847032429125,0.00270242708545788,39224
"MICHIGAN",26,"TUSCOLA",157,0.29587366276108,0.68931906945152,0.0111054508405502,0.00183392766174223,0.00186788928510783,29445
"MICHIGAN",26,"VAN BUREN",159,0.430118261403778,0.552680079864844,0.0129012440485333,0.00232939128654073,0.00197102339630369,39066
"MICHIGAN",26,"WASHTENAW",161,0.72607638920977,0.259872099363269,0.00903806522562818,0.00300806772079956,0.00200537848053304,216418
"MICHIGAN",26,"WAYNE",163,0.684459849003231,0.303223381002649,0.00752691499640675,0.00282302293835082,0.00196683205936257,872469
"MICHIGAN",26,"WEXFORD",165,0.319627703257596,0.662578702436354,0.0141801259238982,0.00229947987955105,0.0013139885026006,18265
"MICHIGAN",26,"BAY",17,0.434005476723923,0.54974690897021,0.0114181395734794,0.00257240063065306,0.0022570741017343,60255
"MICHIGAN",26,"BENZIE",19,0.446909150220192,0.538329799380199,0.0104387538737563,0.00236503017452292,0.00195726635132931,12262
"MICHIGAN",26,"BERRIEN",21,0.454394290638541,0.528200895728902,0.0128897573764125,0.00209974390406719,0.00241531235207729,82391
"MICHIGAN",26,"BRANCH",23,0.299912349045579,0.684846123880016,0.0105181145305804,0.00228866380989482,0.00243474873393066,20536
"MICHIGAN",26,"CALHOUN",25,0.435675382085364,0.546476365776014,0.0134276791237308,0.00206695734825968,0.00235361566663146,66281
"MICHIGAN",26,"CASS",27,0.348260604211169,0.636977418370461,0.0109093683246872,0.0017165090021361,0.00213610009154715,26216
"MICHIGAN",26,"CHARLEVOIX",29,0.408176470588235,0.578882352941177,0.00941176470588235,0.00252941176470588,0.001,17000
"MICHIGAN",26,"ALGER",3,0.400351014040562,0.587753510140406,0.00799531981279251,0.00175507020280811,0.00214508580343214,5128
"MICHIGAN",26,"CHEBOYGAN",31,0.342639274010587,0.641920846987648,0.0123519032014116,0.00144945802873708,0.00163851777161583,15868
"MICHIGAN",26,"CHIPPEWA",33,0.376828024033556,0.605430223330688,0.0132071193742206,0.0022106337149983,0.00232399954653667,17642
"MICHIGAN",26,"CLARE",35,0.319329279528284,0.667096615686997,0.00995024875621891,0.0020883238130336,0.00153553221546588,16281
"MICHIGAN",26,"CLINTON",37,0.45836376155403,0.523671416946606,0.0137500782439961,0.00196131616833935,0.00225342708702819,47927
"MICHIGAN",26,"CRAWFORD",39,0.339905864393843,0.647118687189925,0.0087775092227452,0.00305304668617224,0.00114489250731459,7861
"MICHIGAN",26,"DELTA",41,0.359604746820481,0.624414921280318,0.0117724930263345,0.00198572171528533,0.0022221171575812,21151
"MICHIGAN",26,"DICKINSON",43,0.325176502844609,0.659195284118171,0.0128178764822812,0.00102817191034341,0.00178216464459524,14589
"MICHIGAN",26,"EATON",45,0.486560853140983,0.494318093491069,0.0139132868002549,0.00258056492608081,0.00262720164161239,64327
